timestamp,open,high,low,close,volume
2026-06-18 13:00:00,746.66,748.13,746.42,747.01,3128384
2026-06-18 14:00:00,747.02,747.08,746.16,746.385,3023628
2026-06-18 15:00:00,746.39,748.23,745.2,746.56,11112024
2026-06-18 16:00:00,746.56,748.499,746.4,747.7,5442337
2026-06-18 17:00:00,747.7,748.17,746.74,747.98,341396
2026-06-18 18:00:00,747.92,748.18,746.34,746.51,127911
2026-06-18 19:00:00,746.51,747.14,746.43,746.94,28632
2026-06-22 04:00:00,745.5,747.02,743.0,746.27,85323
2026-06-22 05:00:00,746.24,746.75,745.87,745.87,13415
2026-06-22 06:00:00,745.87,746.82,745.87,746.26,34885
2026-06-22 07:00:00,746.22,748.1,746.22,746.7,115505
2026-06-22 08:00:00,746.87,747.97,744.06,747.19,157198
2026-06-22 09:00:00,747.2,749.94,747.19,749.91,3735567
2026-06-22 10:00:00,749.91,750.18,743.15,744.72,5241422
2026-06-22 11:00:00,744.69,746.28,743.87,744.61,3673311
2026-06-22 12:00:00,744.62,745.36,743.59,744.95,3278709
2026-06-22 13:00:00,744.96,745.34,743.96,744.69,2035532
2026-06-22 14:00:00,744.71,745.74,743.6,743.725,3482191
2026-06-22 15:00:00,743.73,744.87,743.13,744.37,10138295
2026-06-22 16:00:00,744.33,745.04,744.25,744.5264,2961064
2026-06-22 17:00:00,744.48,744.63,744.32,744.56,35906
2026-06-22 18:00:00,744.58,745.15,743.44,743.76,351572
2026-06-22 19:00:00,743.75,743.86,743.18,743.67,120583
2026-06-23 04:00:00,733.97,741.63,732.91,733.61,286997
2026-06-23 05:00:00,733.8,735.3,733.79,735.05,178830
2026-06-23 06:00:00,735.12,735.64,733.49,734.38,137083
2026-06-23 07:00:00,734.42,736.16,734.03,735.95,386447
2026-06-23 08:00:00,735.88,736.25,733.64,734.08,290021
2026-06-23 09:00:00,734.145,737.23,732.3,737.17,6458293
2026-06-23 10:00:00,737.125,739.63,736.5,737.03,5608272
2026-06-23 11:00:00,737.07,737.43,734.21,735.97,3927206
2026-06-23 12:00:00,735.98,737.98,735.86,737.444,2883347
2026-06-23 13:00:00,737.43,738.1,735.75,735.795,2653169
2026-06-23 14:00:00,735.83,736.57,733.32,734.0225,5276494
2026-06-23 15:00:00,734.0,735.6,733.5,733.67,14725380
2026-06-23 16:00:00,733.69,734.9,733.38,734.8789,3137945
2026-06-23 17:00:00,734.85,735.04,734.21,734.87,145389
2026-06-23 18:00:00,734.95,735.42,733.25,733.88,175765
2026-06-23 19:00:00,733.67,735.3839,732.43,735.02,79534
2026-06-24 04:00:00,735.94,736.27,734.0,735.2,63663
2026-06-24 05:00:00,735.3418,735.65,734.44,735.15,16747
2026-06-24 06:00:00,734.8,736.25,734.77,735.3,65390
2026-06-24 07:00:00,735.325,737.0,734.82,736.6,207350
2026-06-24 08:00:00,736.8,737.12,735.25,735.53,203868
2026-06-24 09:00:00,735.56,737.7,734.3,735.935,5856508
2026-06-24 10:00:00,735.94,739.71,734.11,739.66,4014927
2026-06-24 11:00:00,739.68,739.945,737.83,738.34,3676403
2026-06-24 12:00:00,738.34,738.87,735.39,735.69,2563668
2026-06-24 13:00:00,735.7,736.46,731.28,731.87,4418724
2026-06-24 14:00:00,731.86,734.66,731.23,731.93,4789576
2026-06-24 15:00:00,731.93,733.35,730.84,733.12,10675264
2026-06-24 16:00:00,733.04,738.35,732.45,737.85,4932844
2026-06-24 17:00:00,737.86,738.01,737.05,737.89,141192
2026-06-24 18:00:00,738.0,738.73,736.7,736.7,272410
2026-06-24 19:00:00,736.7,737.74,736.45,737.2,291545
2026-06-25 04:00:00,739.0,739.48,736.41,738.02,90384
2026-06-25 05:00:00,738.11,738.72,737.98,738.56,54727
2026-06-25 06:00:00,738.43,739.0,738.35,738.58,25089
2026-06-25 07:00:00,738.68,738.99,737.54,738.02,399229
2026-06-25 08:00:00,737.96,739.92,737.61,739.04,291975
2026-06-25 09:00:00,739.0,739.37,729.6,729.85,6256351
2026-06-25 10:00:00,729.84,737.82,729.78,735.23,7163334
2026-06-25 11:00:00,735.26,736.52,731.85,734.14,4264503
2026-06-25 12:00:00,734.16,736.27,731.5,732.54,2829308
2026-06-25 13:00:00,732.56,734.25,731.6,733.45,2465333
2026-06-25 14:00:00,733.44,736.06,731.38,733.88,4181886
2026-06-25 15:00:00,733.93,733.9414,731.33,733.26,7530271
2026-06-25 16:00:00,733.27,735.86,733.23,733.74,3340020
2026-06-25 17:00:00,734.0,734.02,733.4,733.5,136309
2026-06-25 18:00:00,733.5,733.99,732.2,733.12,80659
2026-06-25 19:00:00,733.05,735.86,732.2812,732.7,146320
